quality_id,production_id,inspection_time,inspector,inspection_result,defect_type,defect_qty,defect_rate,defect_cause
Q021453,P021453,2026-10-14 20:55:00,검사원A,합격,없음,0,0.0,정상
Q021454,P021454,2026-09-30 00:12:00,검사원C,합격,없음,0,0.0,정상
Q021455,P021455,2026-03-21 16:29:00,검사원C,합격,없음,0,0.0,정상
Q021456,P021456,2026-01-18 14:08:00,검사원C,합격,없음,0,0.0,정상
Q021457,P021457,2026-02-12 22:59:00,검사원A,불합격,오염,25,2.85,작업환경
Q021458,P021458,2026-01-28 16:15:00,검사원C,합격,없음,0,0.0,정상
Q021459,P021459,2026-06-08 06:21:00,검사원C,합격,없음,0,0.0,정상
Q021460,P021460,2026-06-12 04:02:00,검사원C,합격,없음,0,0.0,정상
Q021461,P021461,2026-07-06 23:33:00,검사원A,합격,없음,0,0.0,정상
Q021462,P021462,2026-06-01 21:39:00,검사원B,합격,없음,0,0.0,정상
Q021463,P021463,2026-03-01 12:33:00,검사원C,합격,없음,0,0.0,정상
Q021464,P021464,2026-05-28 22:55:00,검사원B,합격,없음,0,0.0,정상
Q021465,P021465,2026-06-16 19:16:00,검사원B,합격,없음,0,0.0,정상
Q021466,P021466,2026-07-03 13:02:00,검사원B,합격,없음,0,0.0,정상
Q021467,P021467,2026-03-25 15:51:00,검사원C,합격,없음,0,0.0,정상
Q021468,P021468,2026-12-30 13:18:00,검사원C,합격,없음,0,0.0,정상
Q021469,P021469,2026-08-16 08:25:00,검사원B,합격,없음,0,0.0,정상
Q021470,P021470,2026-04-21 23:23:00,검사원A,합격,없음,0,0.0,정상
Q021471,P021471,2026-07-23 19:48:00,검사원C,불합격,균열,9,0.88,금형 이상
Q021472,P021472,2026-04-29 07:05:00,검사원B,합격,없음,0,0.0,정상
Q021473,P021473,2026-05-23 13:18:00,검사원C,합격,없음,0,0.0,정상
Q021474,P021474,2026-04-23 09:39:00,검사원C,불합격,치수불량,20,2.29,설비 진동
Q021475,P021475,2026-10-06 13:32:00,검사원A,합격,없음,0,0.0,정상
Q021476,P021476,2026-11-12 19:46:00,검사원A,합격,없음,0,0.0,정상
Q021477,P021477,2026-09-09 23:10:00,검사원B,합격,없음,0,0.0,정상
Q021478,P021478,2026-03-03 03:22:00,검사원A,합격,없음,0,0.0,정상
Q021479,P021479,2026-09-12 05:51:00,검사원B,합격,없음,0,0.0,정상
Q021480,P021480,2026-02-15 21:47:00,검사원A,합격,없음,0,0.0,정상
Q021481,P021481,2026-01-27 21:42:00,검사원A,합격,없음,0,0.0,정상
Q021482,P021482,2026-10-01 10:51:00,검사원A,합격,없음,0,0.0,정상
Q021483,P021483,2026-08-22 13:02:00,검사원C,합격,없음,0,0.0,정상
Q021484,P021484,2026-12-15 05:35:00,검사원A,합격,없음,0,0.0,정상
Q021485,P021485,2026-10-13 09:27:00,검사원B,불합격,스크래치,17,1.84,설비 마모
Q021486,P021486,2026-12-06 17:51:00,검사원B,합격,없음,0,0.0,정상
Q021487,P021487,2026-04-25 04:50:00,검사원C,합격,없음,0,0.0,정상
Q021488,P021488,2026-05-25 11:57:00,검사원A,합격,없음,0,0.0,정상
Q021489,P021489,2026-10-28 12:07:00,검사원A,불합격,스크래치,20,2.14,설비 마모
Q021490,P021490,2026-09-15 22:38:00,검사원B,합격,없음,0,0.0,정상
Q021491,P021491,2026-08-03 19:54:00,검사원A,합격,없음,0,0.0,정상
Q021492,P021492,2026-06-17 06:00:00,검사원B,합격,없음,0,0.0,정상
Q021493,P021493,2026-02-15 06:25:00,검사원B,합격,없음,0,0.0,정상
Q021494,P021494,2026-10-04 22:16:00,검사원B,합격,없음,0,0.0,정상
Q021495,P021495,2026-09-02 03:51:00,검사원C,합격,없음,0,0.0,정상
Q021496,P021496,2026-10-11 19:19:00,검사원C,합격,없음,0,0.0,정상
Q021497,P021497,2026-09-10 05:29:00,검사원A,불합격,스크래치,19,1.97,설비 마모
Q021498,P021498,2026-05-12 18:03:00,검사원B,합격,없음,0,0.0,정상
Q021499,P021499,2026-01-29 00:39:00,검사원B,합격,없음,0,0.0,정상
Q021500,P021500,2026-04-12 14:21:00,검사원C,합격,없음,0,0.0,정상
Q021501,P021501,2026-12-29 23:16:00,검사원C,합격,없음,0,0.0,정상
Q021502,P021502,2026-10-28 12:26:00,검사원C,합격,없음,0,0.0,정상
Q021503,P021503,2026-06-15 22:52:00,검사원A,합격,없음,0,0.0,정상
Q021504,P021504,2026-03-27 22:01:00,검사원C,합격,없음,0,0.0,정상
Q021505,P021505,2026-10-02 07:32:00,검사원A,합격,없음,0,0.0,정상
Q021506,P021506,2026-01-01 23:02:00,검사원A,합격,없음,0,0.0,정상
Q021507,P021507,2026-02-17 23:57:00,검사원B,합격,없음,0,0.0,정상
Q021508,P021508,2026-10-24 21:39:00,검사원B,합격,없음,0,0.0,정상
Q021509,P021509,2026-10-10 21:43:00,검사원B,합격,없음,0,0.0,정상
Q021510,P021510,2026-03-08 16:41:00,검사원C,합격,없음,0,0.0,정상
Q021511,P021511,2026-11-15 11:42:00,검사원B,불합격,스크래치,29,3.23,설비 마모
Q021512,P021512,2026-09-02 01:00:00,검사원B,불합격,스크래치,6,0.52,설비 마모
Q021513,P021513,2026-02-01 08:40:00,검사원B,합격,없음,0,0.0,정상
Q021514,P021514,2026-12-04 15:48:00,검사원A,합격,없음,0,0.0,정상
Q021515,P021515,2026-12-22 01:30:00,검사원A,합격,없음,0,0.0,정상
Q021516,P021516,2026-03-05 15:56:00,검사원A,합격,없음,0,0.0,정상
Q021517,P021517,2026-03-22 15:13:00,검사원C,합격,없음,0,0.0,정상
Q021518,P021518,2026-06-27 22:22:00,검사원C,합격,없음,0,0.0,정상
Q021519,P021519,2026-10-31 14:50:00,검사원A,합격,없음,0,0.0,정상
Q021520,P021520,2026-11-10 01:35:00,검사원A,불합격,스크래치,24,2.77,설비 마모
Q021521,P021521,2026-09-09 10:53:00,검사원C,합격,없음,0,0.0,정상
Q021522,P021522,2026-01-13 21:50:00,검사원C,합격,없음,0,0.0,정상
Q021523,P021523,2026-04-09 19:29:00,검사원B,합격,없음,0,0.0,정상
Q021524,P021524,2026-08-29 22:34:00,검사원B,합격,없음,0,0.0,정상
Q021525,P021525,2026-11-12 08:01:00,검사원C,합격,없음,0,0.0,정상
Q021526,P021526,2026-03-08 00:00:00,검사원A,합격,없음,0,0.0,정상
Q021527,P021527,2026-04-03 16:13:00,검사원B,합격,없음,0,0.0,정상
Q021528,P021528,2026-11-06 17:20:00,검사원C,합격,없음,0,0.0,정상
Q021529,P021529,2026-01-19 01:24:00,검사원C,합격,없음,0,0.0,정상
Q021530,P021530,2026-11-24 04:53:00,검사원C,합격,없음,0,0.0,정상
Q021531,P021531,2026-04-06 16:14:00,검사원C,합격,없음,0,0.0,정상
Q021532,P021532,2026-08-20 20:48:00,검사원C,합격,없음,0,0.0,정상
Q021533,P021533,2026-11-26 15:37:00,검사원C,합격,없음,0,0.0,정상
Q021534,P021534,2026-01-08 16:43:00,검사원A,합격,없음,0,0.0,정상
Q021535,P021535,2026-03-05 15:07:00,검사원C,합격,없음,0,0.0,정상
Q021536,P021536,2026-02-25 12:15:00,검사원C,합격,없음,0,0.0,정상
Q021537,P021537,2026-01-21 15:22:00,검사원A,합격,없음,0,0.0,정상
Q021538,P021538,2026-12-13 00:16:00,검사원C,합격,없음,0,0.0,정상
Q021539,P021539,2026-07-20 09:16:00,검사원B,합격,없음,0,0.0,정상
Q021540,P021540,2026-02-26 12:29:00,검사원B,합격,없음,0,0.0,정상
Q021541,P021541,2026-05-26 15:26:00,검사원B,합격,없음,0,0.0,정상
Q021542,P021542,2026-06-26 15:30:00,검사원A,합격,없음,0,0.0,정상
Q021543,P021543,2026-01-02 18:12:00,검사원C,합격,없음,0,0.0,정상
Q021544,P021544,2026-01-02 15:51:00,검사원B,합격,없음,0,0.0,정상
Q021545,P021545,2026-12-24 05:54:00,검사원C,합격,없음,0,0.0,정상
Q021546,P021546,2026-04-24 22:57:00,검사원C,합격,없음,0,0.0,정상
Q021547,P021547,2026-03-04 16:26:00,검사원A,합격,없음,0,0.0,정상
Q021548,P021548,2026-02-28 06:43:00,검사원A,합격,없음,0,0.0,정상
Q021549,P021549,2026-03-16 15:09:00,검사원A,합격,없음,0,0.0,정상
Q021550,P021550,2026-07-27 01:25:00,검사원A,합격,없음,0,0.0,정상
Q021551,P021551,2026-09-13 12:57:00,검사원B,합격,없음,0,0.0,정상
Q021552,P021552,2026-11-06 07:46:00,검사원B,불합격,스크래치,29,3.15,설비 마모
Q021553,P021553,2026-08-05 10:54:00,검사원C,합격,없음,0,0.0,정상
Q021554,P021554,2026-10-20 18:03:00,검사원A,합격,없음,0,0.0,정상
Q021555,P021555,2026-02-28 03:38:00,검사원C,합격,없음,0,0.0,정상
Q021556,P021556,2026-10-21 18:41:00,검사원B,합격,없음,0,0.0,정상
Q021557,P021557,2026-04-15 21:38:00,검사원A,합격,없음,0,0.0,정상
Q021558,P021558,2026-08-27 07:58:00,검사원A,합격,없음,0,0.0,정상
Q021559,P021559,2026-09-11 07:17:00,검사원C,합격,없음,0,0.0,정상
Q021560,P021560,2026-10-22 13:59:00,검사원C,합격,없음,0,0.0,정상
Q021561,P021561,2026-01-17 10:05:00,검사원B,합격,없음,0,0.0,정상
Q021562,P021562,2026-11-10 22:14:00,검사원B,합격,없음,0,0.0,정상
Q021563,P021563,2026-10-22 16:58:00,검사원A,합격,없음,0,0.0,정상
Q021564,P021564,2026-05-15 21:19:00,검사원A,합격,없음,0,0.0,정상
Q021565,P021565,2026-11-12 18:25:00,검사원B,불합격,스크래치,27,3.04,설비 마모
Q021566,P021566,2026-08-12 23:09:00,검사원C,합격,없음,0,0.0,정상
Q021567,P021567,2026-10-22 23:21:00,검사원B,합격,없음,0,0.0,정상
Q021568,P021568,2026-01-31 15:00:00,검사원A,불합격,오염,15,1.45,작업환경
Q021569,P021569,2026-10-17 23:24:00,검사원B,합격,없음,0,0.0,정상
Q021570,P021570,2026-10-09 23:25:00,검사원A,합격,없음,0,0.0,정상
Q021571,P021571,2026-04-06 16:48:00,검사원C,합격,없음,0,0.0,정상
Q021572,P021572,2026-08-26 21:34:00,검사원A,합격,없음,0,0.0,정상
Q021573,P021573,2026-09-22 09:21:00,검사원A,합격,없음,0,0.0,정상
Q021574,P021574,2026-01-09 06:36:00,검사원C,합격,없음,0,0.0,정상
Q021575,P021575,2026-08-27 13:05:00,검사원B,합격,없음,0,0.0,정상
Q021576,P021576,2026-10-19 23:26:00,검사원B,불합격,스크래치,15,1.57,설비 마모
Q021577,P021577,2026-07-05 05:44:00,검사원A,합격,없음,0,0.0,정상
Q021578,P021578,2026-05-10 11:27:00,검사원A,합격,없음,0,0.0,정상
Q021579,P021579,2026-06-12 09:50:00,검사원B,합격,없음,0,0.0,정상
Q021580,P021580,2026-10-09 12:18:00,검사원C,합격,없음,0,0.0,정상
Q021581,P021581,2026-08-16 15:36:00,검사원B,합격,없음,0,0.0,정상
Q021582,P021582,2026-11-01 22:56:00,검사원B,합격,없음,0,0.0,정상
Q021583,P021583,2026-10-21 16:40:00,검사원C,합격,없음,0,0.0,정상
Q021584,P021584,2026-06-25 01:41:00,검사원A,합격,없음,0,0.0,정상
Q021585,P021585,2026-12-11 23:45:00,검사원A,합격,없음,0,0.0,정상
Q021586,P021586,2026-11-01 05:48:00,검사원B,합격,없음,0,0.0,정상
Q021587,P021587,2026-09-04 20:25:00,검사원A,합격,없음,0,0.0,정상
Q021588,P021588,2026-11-27 23:41:00,검사원C,불합격,치수불량,28,3.16,설비 진동
Q021589,P021589,2026-02-09 09:05:00,검사원B,합격,없음,0,0.0,정상
Q021590,P021590,2026-05-08 03:25:00,검사원B,합격,없음,0,0.0,정상
Q021591,P021591,2026-11-05 20:15:00,검사원C,합격,없음,0,0.0,정상
Q021592,P021592,2026-09-14 06:44:00,검사원B,합격,없음,0,0.0,정상
Q021593,P021593,2026-11-18 17:51:00,검사원A,합격,없음,0,0.0,정상
Q021594,P021594,2026-12-01 06:02:00,검사원B,합격,없음,0,0.0,정상
Q021595,P021595,2026-12-18 15:58:00,검사원A,불합격,스크래치,25,2.87,설비 마모
Q021596,P021596,2026-04-04 18:47:00,검사원A,합격,없음,0,0.0,정상
Q021597,P021597,2026-02-08 10:37:00,검사원C,합격,없음,0,0.0,정상
Q021598,P021598,2026-05-29 17:57:00,검사원B,합격,없음,0,0.0,정상
Q021599,P021599,2026-10-25 23:43:00,검사원B,불합격,변형,9,0.77,온도 이상
Q021600,P021600,2026-12-14 19:50:00,검사원B,합격,없음,0,0.0,정상
Q021601,P021601,2026-03-11 23:58:00,검사원C,합격,없음,0,0.0,정상
Q021602,P021602,2026-04-07 13:53:00,검사원C,합격,없음,0,0.0,정상
Q021603,P021603,2026-10-21 10:54:00,검사원C,합격,없음,0,0.0,정상
Q021604,P021604,2026-09-28 20:56:00,검사원A,합격,없음,0,0.0,정상
Q021605,P021605,2026-05-29 13:07:00,검사원C,합격,없음,0,0.0,정상
Q021606,P021606,2026-02-26 01:17:00,검사원B,합격,없음,0,0.0,정상
Q021607,P021607,2026-05-22 08:22:00,검사원A,합격,없음,0,0.0,정상
Q021608,P021608,2026-06-23 07:25:00,검사원A,합격,없음,0,0.0,정상
Q021609,P021609,2026-03-09 13:00:00,검사원C,합격,없음,0,0.0,정상
Q021610,P021610,2026-01-02 12:37:00,검사원B,합격,없음,0,0.0,정상
Q021611,P021611,2026-12-20 20:20:00,검사원C,불합격,변형,20,2.04,온도 이상
Q021612,P021612,2026-01-29 11:42:00,검사원C,합격,없음,0,0.0,정상
Q021613,P021613,2026-01-13 22:24:00,검사원A,합격,없음,0,0.0,정상
Q021614,P021614,2026-01-01 15:45:00,검사원C,합격,없음,0,0.0,정상
Q021615,P021615,2026-05-15 12:55:00,검사원C,합격,없음,0,0.0,정상
Q021616,P021616,2026-10-25 09:36:00,검사원B,합격,없음,0,0.0,정상
Q021617,P021617,2026-10-26 05:48:00,검사원B,합격,없음,0,0.0,정상
Q021618,P021618,2026-11-02 07:10:00,검사원A,합격,없음,0,0.0,정상
Q021619,P021619,2026-11-09 07:13:00,검사원B,합격,없음,0,0.0,정상
Q021620,P021620,2026-08-17 15:34:00,검사원B,합격,없음,0,0.0,정상
Q021621,P021621,2026-05-25 17:24:00,검사원A,불합격,스크래치,24,2.78,설비 마모
Q021622,P021622,2026-12-09 01:18:00,검사원B,합격,없음,0,0.0,정상
Q021623,P021623,2026-12-13 17:36:00,검사원C,합격,없음,0,0.0,정상
Q021624,P021624,2026-07-02 08:17:00,검사원C,합격,없음,0,0.0,정상
Q021625,P021625,2026-11-05 09:32:00,검사원A,합격,없음,0,0.0,정상
Q021626,P021626,2026-05-04 22:59:00,검사원C,합격,없음,0,0.0,정상
Q021627,P021627,2026-11-27 11:12:00,검사원B,합격,없음,0,0.0,정상
Q021628,P021628,2026-01-26 11:39:00,검사원A,합격,없음,0,0.0,정상
Q021629,P021629,2026-08-14 05:00:00,검사원B,합격,없음,0,0.0,정상
Q021630,P021630,2026-11-23 17:59:00,검사원B,합격,없음,0,0.0,정상
Q021631,P021631,2026-10-24 08:51:00,검사원A,불합격,변형,7,0.74,온도 이상
Q021632,P021632,2026-03-04 10:00:00,검사원C,합격,없음,0,0.0,정상
Q021633,P021633,2026-04-19 23:03:00,검사원A,합격,없음,0,0.0,정상
Q021634,P021634,2026-02-06 00:30:00,검사원A,합격,없음,0,0.0,정상
Q021635,P021635,2026-01-17 19:59:00,검사원A,합격,없음,0,0.0,정상
Q021636,P021636,2026-09-19 11:59:00,검사원A,합격,없음,0,0.0,정상
Q021637,P021637,2026-01-05 21:57:00,검사원C,합격,없음,0,0.0,정상
Q021638,P021638,2026-01-03 22:03:00,검사원A,불합격,스크래치,15,1.69,설비 마모
Q021639,P021639,2026-02-24 01:31:00,검사원A,합격,없음,0,0.0,정상
Q021640,P021640,2026-06-30 13:51:00,검사원A,합격,없음,0,0.0,정상
Q021641,P021641,2026-12-13 22:06:00,검사원A,합격,없음,0,0.0,정상
Q021642,P021642,2026-04-11 17:25:00,검사원B,합격,없음,0,0.0,정상
Q021643,P021643,2026-05-29 07:28:00,검사원A,불합격,스크래치,27,2.98,설비 마모
Q021644,P021644,2026-01-08 02:14:00,검사원C,합격,없음,0,0.0,정상
Q021645,P021645,2026-06-12 17:43:00,검사원B,합격,없음,0,0.0,정상
Q021646,P021646,2026-02-09 14:05:00,검사원A,합격,없음,0,0.0,정상
Q021647,P021647,2026-01-13 01:53:00,검사원C,합격,없음,0,0.0,정상
Q021648,P021648,2026-05-06 11:48:00,검사원C,합격,없음,0,0.0,정상
Q021649,P021649,2026-11-13 08:47:00,검사원B,합격,없음,0,0.0,정상
Q021650,P021650,2026-07-12 06:47:00,검사원C,합격,없음,0,0.0,정상
Q021651,P021651,2026-02-27 22:12:00,검사원C,합격,없음,0,0.0,정상
Q021652,P021652,2026-10-16 12:08:00,검사원B,합격,없음,0,0.0,정상
Q021653,P021653,2026-11-25 15:44:00,검사원B,합격,없음,0,0.0,정상
Q021654,P021654,2026-12-19 17:51:00,검사원A,합격,없음,0,0.0,정상
Q021655,P021655,2026-03-28 14:46:00,검사원A,합격,없음,0,0.0,정상
Q021656,P021656,2026-06-28 10:00:00,검사원C,합격,없음,0,0.0,정상
Q021657,P021657,2026-10-13 04:24:00,검사원B,합격,없음,0,0.0,정상
Q021658,P021658,2026-10-14 06:02:00,검사원B,합격,없음,0,0.0,정상
Q021659,P021659,2026-10-24 14:59:00,검사원A,합격,없음,0,0.0,정상
Q021660,P021660,2026-09-29 09:21:00,검사원C,합격,없음,0,0.0,정상
Q021661,P021661,2026-10-21 20:32:00,검사원C,불합격,스크래치,23,2.6,설비 마모
Q021662,P021662,2026-09-19 19:29:00,검사원C,합격,없음,0,0.0,정상
Q021663,P021663,2026-07-06 15:20:00,검사원B,합격,없음,0,0.0,정상
Q021664,P021664,2026-06-08 12:54:00,검사원C,합격,없음,0,0.0,정상
Q021665,P021665,2026-03-18 10:04:00,검사원A,합격,없음,0,0.0,정상
Q021666,P021666,2026-06-06 06:03:00,검사원A,합격,없음,0,0.0,정상
Q021667,P021667,2026-04-27 12:00:00,검사원B,합격,없음,0,0.0,정상
Q021668,P021668,2026-05-01 14:20:00,검사원C,합격,없음,0,0.0,정상
Q021669,P021669,2026-01-29 08:54:00,검사원C,합격,없음,0,0.0,정상
Q021670,P021670,2026-04-26 07:43:00,검사원C,합격,없음,0,0.0,정상
Q021671,P021671,2026-06-09 10:38:00,검사원C,합격,없음,0,0.0,정상
Q021672,P021672,2026-05-05 14:32:00,검사원B,합격,없음,0,0.0,정상
Q021673,P021673,2026-04-24 15:46:00,검사원B,합격,없음,0,0.0,정상
Q021674,P021674,2026-07-31 17:47:00,검사원B,합격,없음,0,0.0,정상
Q021675,P021675,2026-06-25 19:11:00,검사원A,합격,없음,0,0.0,정상
Q021676,P021676,2026-08-01 21:20:00,검사원C,합격,없음,0,0.0,정상
Q021677,P021677,2026-06-18 20:41:00,검사원B,합격,없음,0,0.0,정상
Q021678,P021678,2026-12-11 15:45:00,검사원B,합격,없음,0,0.0,정상
Q021679,P021679,2026-07-28 08:58:00,검사원B,합격,없음,0,0.0,정상
Q021680,P021680,2026-01-03 03:27:00,검사원A,합격,없음,0,0.0,정상
Q021681,P021681,2026-07-13 00:20:00,검사원B,합격,없음,0,0.0,정상
Q021682,P021682,2026-05-02 02:29:00,검사원A,합격,없음,0,0.0,정상
Q021683,P021683,2026-06-06 12:25:00,검사원B,합격,없음,0,0.0,정상
Q021684,P021684,2026-01-21 11:27:00,검사원C,합격,없음,0,0.0,정상
Q021685,P021685,2026-08-16 12:56:00,검사원C,합격,없음,0,0.0,정상
Q021686,P021686,2026-08-02 14:19:00,검사원A,합격,없음,0,0.0,정상
Q021687,P021687,2026-05-27 11:06:00,검사원B,합격,없음,0,0.0,정상
Q021688,P021688,2026-02-11 10:22:00,검사원A,합격,없음,0,0.0,정상
Q021689,P021689,2026-08-05 04:45:00,검사원C,합격,없음,0,0.0,정상
Q021690,P021690,2026-12-23 13:52:00,검사원B,합격,없음,0,0.0,정상
Q021691,P021691,2026-09-17 10:46:00,검사원C,합격,없음,0,0.0,정상
Q021692,P021692,2026-03-31 08:51:00,검사원A,합격,없음,0,0.0,정상
Q021693,P021693,2026-11-15 03:58:00,검사원C,합격,없음,0,0.0,정상
Q021694,P021694,2026-11-12 16:04:00,검사원B,합격,없음,0,0.0,정상
Q021695,P021695,2026-03-04 09:27:00,검사원C,합격,없음,0,0.0,정상
Q021696,P021696,2026-02-08 13:10:00,검사원A,합격,없음,0,0.0,정상
Q021697,P021697,2026-05-13 04:29:00,검사원B,합격,없음,0,0.0,정상
Q021698,P021698,2026-07-30 09:42:00,검사원A,합격,없음,0,0.0,정상
Q021699,P021699,2026-03-30 14:55:00,검사원B,합격,없음,0,0.0,정상
Q021700,P021700,2026-06-09 04:54:00,검사원A,합격,없음,0,0.0,정상
Q021701,P021701,2026-01-07 21:30:00,검사원C,불합격,변형,23,2.71,온도 이상
Q021702,P021702,2026-08-15 12:48:00,검사원C,합격,없음,0,0.0,정상
Q021703,P021703,2026-06-16 23:46:00,검사원A,합격,없음,0,0.0,정상
Q021704,P021704,2026-12-15 11:43:00,검사원B,합격,없음,0,0.0,정상
Q021705,P021705,2026-12-13 17:35:00,검사원A,합격,없음,0,0.0,정상
Q021706,P021706,2026-12-27 15:20:00,검사원C,합격,없음,0,0.0,정상
Q021707,P021707,2026-08-12 11:07:00,검사원C,합격,없음,0,0.0,정상
Q021708,P021708,2026-07-28 00:25:00,검사원A,합격,없음,0,0.0,정상
Q021709,P021709,2026-03-13 10:29:00,검사원B,합격,없음,0,0.0,정상
Q021710,P021710,2026-10-25 14:07:00,검사원A,합격,없음,0,0.0,정상
Q021711,P021711,2026-11-29 11:19:00,검사원A,합격,없음,0,0.0,정상
Q021712,P021712,2026-12-06 19:18:00,검사원B,불합격,스크래치,24,2.71,설비 마모
Q021713,P021713,2026-03-08 01:33:00,검사원B,합격,없음,0,0.0,정상
Q021714,P021714,2026-12-28 02:07:00,검사원A,합격,없음,0,0.0,정상
Q021715,P021715,2026-07-14 11:45:00,검사원A,합격,없음,0,0.0,정상
Q021716,P021716,2026-09-12 02:51:00,검사원A,합격,없음,0,0.0,정상
Q021717,P021717,2026-06-17 01:34:00,검사원C,불합격,스크래치,26,2.94,설비 마모
Q021718,P021718,2026-07-11 04:34:00,검사원B,합격,없음,0,0.0,정상
Q021719,P021719,2026-05-13 13:40:00,검사원B,합격,없음,0,0.0,정상
Q021720,P021720,2026-06-02 00:51:00,검사원A,불합격,스크래치,26,2.71,설비 마모
Q021721,P021721,2026-09-04 23:19:00,검사원C,불합격,변형,4,0.33,온도 이상
Q021722,P021722,2026-12-16 19:54:00,검사원A,합격,없음,0,0.0,정상
Q021723,P021723,2026-03-29 11:56:00,검사원B,합격,없음,0,0.0,정상
Q021724,P021724,2026-07-02 12:46:00,검사원A,합격,없음,0,0.0,정상
Q021725,P021725,2026-09-28 12:37:00,검사원B,합격,없음,0,0.0,정상
Q021726,P021726,2026-03-26 07:49:00,검사원C,합격,없음,0,0.0,정상
Q021727,P021727,2026-02-14 23:45:00,검사원C,합격,없음,0,0.0,정상
Q021728,P021728,2026-10-02 13:55:00,검사원B,합격,없음,0,0.0,정상
Q021729,P021729,2026-03-18 09:43:00,검사원C,합격,없음,0,0.0,정상
Q021730,P021730,2026-09-18 22:41:00,검사원C,합격,없음,0,0.0,정상
Q021731,P021731,2026-03-21 23:48:00,검사원B,합격,없음,0,0.0,정상
Q021732,P021732,2026-08-06 15:59:00,검사원B,합격,없음,0,0.0,정상
Q021733,P021733,2026-07-11 08:46:00,검사원C,합격,없음,0,0.0,정상
Q021734,P021734,2026-01-27 09:55:00,검사원A,합격,없음,0,0.0,정상
Q021735,P021735,2026-08-07 15:11:00,검사원A,합격,없음,0,0.0,정상
Q021736,P021736,2026-06-05 20:40:00,검사원B,합격,없음,0,0.0,정상
Q021737,P021737,2026-02-20 18:47:00,검사원C,합격,없음,0,0.0,정상
Q021738,P021738,2026-02-27 03:44:00,검사원B,합격,없음,0,0.0,정상
Q021739,P021739,2026-02-15 15:31:00,검사원C,합격,없음,0,0.0,정상
Q021740,P021740,2026-03-13 22:48:00,검사원A,합격,없음,0,0.0,정상
Q021741,P021741,2026-02-03 21:03:00,검사원C,합격,없음,0,0.0,정상
Q021742,P021742,2026-11-28 04:14:00,검사원C,합격,없음,0,0.0,정상
Q021743,P021743,2026-02-19 20:16:00,검사원C,합격,없음,0,0.0,정상
Q021744,P021744,2026-09-13 13:32:00,검사원B,합격,없음,0,0.0,정상
Q021745,P021745,2026-03-23 10:33:00,검사원A,합격,없음,0,0.0,정상
Q021746,P021746,2026-12-02 02:54:00,검사원C,합격,없음,0,0.0,정상
Q021747,P021747,2026-06-21 07:50:00,검사원C,합격,없음,0,0.0,정상
Q021748,P021748,2026-05-14 16:03:00,검사원C,합격,없음,0,0.0,정상
Q021749,P021749,2026-09-02 07:24:00,검사원C,합격,없음,0,0.0,정상
Q021750,P021750,2026-12-02 17:52:00,검사원B,합격,없음,0,0.0,정상
Q021751,P021751,2026-08-07 11:25:00,검사원B,합격,없음,0,0.0,정상
Q021752,P021752,2026-02-09 19:02:00,검사원B,합격,없음,0,0.0,정상
Q021753,P021753,2026-05-13 15:10:00,검사원A,합격,없음,0,0.0,정상
Q021754,P021754,2026-07-02 16:17:00,검사원B,합격,없음,0,0.0,정상
Q021755,P021755,2026-04-03 00:22:00,검사원C,합격,없음,0,0.0,정상
Q021756,P021756,2026-07-20 23:09:00,검사원C,합격,없음,0,0.0,정상
Q021757,P021757,2026-02-22 17:59:00,검사원C,합격,없음,0,0.0,정상
Q021758,P021758,2026-04-25 00:37:00,검사원B,합격,없음,0,0.0,정상
Q021759,P021759,2026-06-08 18:01:00,검사원C,합격,없음,0,0.0,정상
Q021760,P021760,2026-03-30 01:26:00,검사원C,합격,없음,0,0.0,정상
Q021761,P021761,2026-04-10 09:49:00,검사원A,합격,없음,0,0.0,정상
Q021762,P021762,2026-04-13 21:37:00,검사원B,합격,없음,0,0.0,정상
Q021763,P021763,2026-08-09 00:44:00,검사원C,합격,없음,0,0.0,정상
Q021764,P021764,2026-06-23 12:30:00,검사원C,합격,없음,0,0.0,정상
Q021765,P021765,2026-11-20 23:25:00,검사원A,합격,없음,0,0.0,정상
Q021766,P021766,2026-10-26 07:38:00,검사원C,합격,없음,0,0.0,정상
Q021767,P021767,2026-02-26 12:39:00,검사원A,불합격,스크래치,14,1.31,설비 마모
Q021768,P021768,2026-07-03 23:23:00,검사원B,합격,없음,0,0.0,정상
Q021769,P021769,2026-08-09 22:00:00,검사원C,합격,없음,0,0.0,정상
Q021770,P021770,2026-05-08 14:22:00,검사원C,합격,없음,0,0.0,정상
Q021771,P021771,2026-09-25 18:48:00,검사원B,합격,없음,0,0.0,정상
Q021772,P021772,2026-04-09 10:07:00,검사원C,합격,없음,0,0.0,정상
Q021773,P021773,2026-07-26 05:37:00,검사원C,합격,없음,0,0.0,정상
Q021774,P021774,2026-01-18 00:15:00,검사원A,합격,없음,0,0.0,정상
Q021775,P021775,2026-06-10 05:41:00,검사원C,합격,없음,0,0.0,정상
Q021776,P021776,2026-03-11 18:14:00,검사원A,합격,없음,0,0.0,정상
Q021777,P021777,2026-01-16 03:33:00,검사원B,합격,없음,0,0.0,정상
Q021778,P021778,2026-07-11 06:47:00,검사원A,합격,없음,0,0.0,정상
Q021779,P021779,2026-04-16 16:02:00,검사원A,합격,없음,0,0.0,정상
Q021780,P021780,2026-01-28 21:19:00,검사원A,합격,없음,0,0.0,정상
